status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness
NEW,Senior-Big Data Engineer,AT&T,"Dallas, TX 75202",2024-11-08,"Implement statistical data quality procedures on new data sources and by applying rigorous iterative data analytics, supports Data Scientists in data sourcing and preparation to visualize data and…","Job types: Full-time
Benefits: Paid parental leave, Caregiver leave, Paid holidays, Health insurance, Dental insurance, 401(k), Tuition reimbursement, Paid time off, Work from home, Parental leave, Employee assistance program, Vision insurance, Employee discount
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=8a47bccb55dca203,IndeedScraperUSAEng_8a47bccb55dca203,IndeedScraperUSAEng,Data,USA_ENGLISH,$156550 - $231100 yearly,UNKNOWN
NEW,Data Engineer,Fidelity TalentSource,"Westlake, TX",2024-10-19,"Proven track record as a data engineer, crafting new solutions and re-platforming legacy data products. Are you an experienced full stack engineering primarily in data engineering space with a passion…",Remote: Hybrid work,https://www.indeed.com/m/viewjob?jk=db1649a2419786e6,IndeedScraperUSAEng_db1649a2419786e6,IndeedScraperUSAEng,Data,USA_ENGLISH,,TEMPORARILY_REMOTE
NEW,Business Analyst,The BenefitsHub LLC,"Richardson, TX 75082",2024-10-19,Setup development environments with production-like data for testing. Allsynx has an immediate opening for a REMOTE Business Analyst. The Business Analyst I is responsible for collaborating with the…,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=e546a2a5e26dc93d,IndeedScraperUSAEng_e546a2a5e26dc93d,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,"Data Scientist || Dallas, TX (Local only)",ANB Sourcing LLC,"Dallas, TX 75201",2024-10-19,Data Scientist for SKU level forecasting for demand planning in supply chain using deep learning (machine learning). . Machine Learning/AI (ideally Deep Learning)..,"Job types: Full-time
Shifts: 8 hour shift
Job types cc: Full-time
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=5624cb38813cfa68,IndeedScraperUSAEng_5624cb38813cfa68,IndeedScraperUSAEng,Data,USA_ENGLISH,$55 - $60 hourly,UNKNOWN
NEW,Data Engineering - Client Data - Software Engineer - Associate - Dallas,Goldman Sachs,"Dallas, TX 75201",2024-11-07,"General knowledge of business processes, data flows and the quantitative models that generate or consume data. We tackle some of the most complex engineering problems across distributed software…",,https://www.indeed.com/m/viewjob?jk=0103940c3716e0c1,IndeedScraperUSAEng_0103940c3716e0c1,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,503A Data Entry Pharmacy Technician,FARMAKEIO RICHARDSON,"Richardson, TX",2024-11-02,Facilitate new prescription entries and ensure the production team has the required data to process. Our Vision: Establish FarmaKeio as the premier industry leader and innovator for compounding…,Benefits: Opportunities for advancement,https://www.indeed.com/m/viewjob?jk=ad6b70212e25b863,IndeedScraperUSAEng_ad6b70212e25b863,IndeedScraperUSAEng,Data,USA_ENGLISH,$20 - $24 hourly,UNKNOWN
NEW,Business Intelligence Analyst,Welltower Inc,"Dallas, TX 75225",2024-10-19,"Requirements Gathering: Work closely with stakeholders to understand their data-related requirements, including data visualization needs, reporting requirements, and data modeling preferences.","Job types: Full-time
Benefits: Profit sharing, Employee stock purchase plan, Paid holidays, Health insurance, Dental insurance, Tuition reimbursement, Paid time off, Vision insurance, 401(k) matching, Flexible schedule
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=6a5a3693f91069ca,IndeedScraperUSAEng_6a5a3693f91069ca,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,Flight Reservation Data Entry Specialist,WanderWorld Travel,"Fort Worth, TX",2024-11-18,Verify the accuracy of all data entered to maintain high quality standards. Collaborate with team members to streamline data entry processes and improve efficiency.,"Job types: Part-time
Remote: Remote
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=69d62f9d6efd0394,IndeedScraperUSAEng_69d62f9d6efd0394,IndeedScraperUSAEng,Data,USA_ENGLISH,$75 - $90 hourly,FULLY_REMOTE
NEW,Data Engineer,Unifocus,"Carrollton, TX 75006",2024-10-19,"Collaborate in integrating data models into ETL processes, ensuring data integrity throughout the pipeline. Perform data analysis to identify patterns and relationships, and help translate insights…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=28d73b6ead79d7bd,IndeedScraperUSAEng_28d73b6ead79d7bd,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
NEW,Asset & Wealth Management Operations-Data Stewardship-Associate-Dallas,Goldman Sachs,"Dallas, TX 75201",2024-11-09,"ASSET & WEALTH MANAGEMENT Asset & Wealth Management (AWM) invests in corporate equity and debt, real estate equity and debt, and infrastructure-related assets and companies. The Asset Management…",,https://www.indeed.com/m/viewjob?jk=ae46197ea930a8d0,IndeedScraperUSAEng_ae46197ea930a8d0,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN
